  -0.00227,  -0.02303,  -0.05676,   0.02627,  -0.00227,   0.07298,  -0.04897,   0.01589,   0.00811,  -0.03860,  -0.04119,  -0.06195,  -0.06195,  -0.05416,  -0.01784,  -0.02822,  -0.01265,  -0.03600,   0.15342,   0.10152,  -0.02822,   0.03665,  -0.02303,  -0.03600,  -0.04119,   0.02368,   0.02627,  -0.02822,   0.04444,   0.01071,  -0.02303,   0.02368,  -0.05416,  -0.02562,   0.11450,   0.00292,   0.04444,   0.09374,  -0.03600,  -0.05935,  -0.01524,   0.11969,   0.07557,  -0.01265,  -0.04379,   0.05741,  -0.04638,   0.04444,  -0.02303,   0.04184,   0.05741,  -0.01005,   0.02627,   0.04184,  -0.01005,   0.05222,  -0.03860,  -0.00227,  -0.03600,   0.06520,  -0.04379,  -0.02822,   0.05741,  -0.11384
   0.03406,  -0.03081,  -0.04119,  -0.01265,   0.01849,   0.00292,  -0.01524,   0.00033,   0.01849,   0.07038,  -0.19428,  -0.01784,   0.05741,  -0.01524,   0.06001,  -0.03860,   0.00292,  -0.02562,  -0.00486,  -0.04379,  -0.01265,  -0.01005,  -0.03860,   0.08076,  -0.00746,   0.03406,  -0.04119,  -0.00227,   0.14563,  -0.10606,  -0.04119,   0.00811,  -0.04638,  -0.01524,   0.03925,   0.09893,   0.03406,  -0.01784,   0.10152,  -0.06973,   0.06260,  -0.02822,   0.06260,   0.02368,   0.03406,   0.04444,  -0.02562,  -0.04897,   0.01589,   0.03665,  -0.02303,   0.00033,   0.01849,  -0.05676,   0.01589,  -0.00486,   0.00811,  -0.02303,  -0.05935,  -0.02303,  -0.04379,  -0.02822,   0.02108,  -0.02562
   0.01071,  -0.02822,  -0.04638,   0.08595,   0.00811,  -0.04379,  -0.02303,   0.01849,  -0.00227,   0.05222,  -0.19428,   0.00811,   0.11190,   0.02887,   0.17418,   0.03406,  -0.10606,  -0.00746,  -0.06195,   0.07557,   0.04444,   0.02627,  -0.00227,   0.10412,  -0.03600,   0.01330,  -0.24099,   0.04963,   0.10412,  -0.12682,  -0.05157,   0.02887,  -0.04638,  -0.01784,  -0.00227,   0.17418,  -0.05935,  -0.09568,   0.03146,  -0.17871,   0.19753,  -0.03081,  -0.05157,   0.01071,  -0.04379,   0.15601,   0.00811,  -0.03600,  -0.02043,   0.03925,   0.06001,   0.02108,  -0.11644,  -0.10865,  -0.00486,  -0.02043,   0.04444,  -0.05157,  -0.01265,  -0.00227,  -0.11644,  -0.09828,   0.09893,   0.03925
   0.00552,  -0.02562,  -0.01524,  -0.05416,   0.00292,  -0.04638,   0.01071,  -0.04897,   0.04963,  -0.01005,   0.10412,   0.05482,  -0.06714,   0.02887,  -0.00227,  -0.00486,   0.02627,   0.00292,   0.16639,   0.03406,  -0.02303,   0.03406,   0.03406,   0.04703,  -0.00486,  -0.01005,  -0.04897,  -0.02562,   0.02368,   0.06260,  -0.07233,   0.01849,   0.09114,  -0.01005,  -0.01005,  -0.09049,  -0.05676,   0.09633,  -0.03341,  -0.15536,  -0.00227,  -0.00746,  -0.03341,  -0.03081,  -0.04119,  -0.04119,  -0.03081,  -0.02303,   0.01071,  -0.01005,   0.10671,   0.04184,  -0.03600,  -0.02562,   0.09374,  -0.07492,   0.03146,   0.02627,   0.01589,   0.00292,  -0.09049,  -0.01005,  -0.11125,   0.09114
  -0.01005,  -0.01265,   0.01589,  -0.03341,   0.00292,  -0.05157,  -0.04379,  -0.05157,   0.04703,   0.07817,   0.09114,  -0.08530,  -0.02822,  -0.00746,   0.01071,   0.02627,  -0.02043,  -0.04379,   0.11709,   0.05482,  -0.00486,   0.02108,   0.01589,  -0.02043,  -0.02822,  -0.05935,  -0.02562,  -0.11125,  -0.16314,   0.05482,   0.00033,   0.00033,   0.04963,  -0.01524,   0.05222,  -0.02043,  -0.16055,   0.10412,  -0.06454,  -0.05157,   0.07038,   0.03925,  -0.04638,  -0.00227,  -0.01524,  -0.01524,  -0.05416,   0.01849,   0.02368,   0.02368,  -0.01005,  -0.01265,  -0.03600,   0.03146,   0.09633,   0.03665,   0.07817,   0.10412,  -0.04379,  -0.10346,  -0.04379,   0.02887,   0.03406,  -0.04897
  -0.02043,  -0.01005,  -0.02562,  -0.00486,  -0.05676,  -0.04638,  -0.02822,  -0.00486,   0.10152,  -0.08790,   0.01849,   0.01071,  -0.03081,   0.01330,  -0.05157,   0.01330,  -0.01784,   0.02108,   0.02368,   0.16380,  -0.04897,  -0.02822,  -0.02043,   0.06779,  -0.00486,   0.00811,   0.05222,   0.03925,  -0.08530,   0.15082,   0.00811,   0.01330,   0.06520,   0.04444,   0.01849,  -0.09568,  -0.03860,   0.05222,   0.03665,  -0.04638,   0.02108,  -0.01784,   0.01849,  -0.00227,  -0.02562,  -0.02043,  -0.01784,  -0.02303,  -0.03860,  -0.04379,   0.09633,  -0.03341,  -0.02043,   0.05222,   0.03146,  -0.08011,  -0.00486,   0.02108,  -0.03600,  -0.01784,  -0.02043,   0.10152,  -0.11125,  -0.04119
   0.00292,  -0.05416,  -0.01524,   0.03146,  -0.00486,  -0.00227,  -0.01524,  -0.01265,   0.00033,   0.02627,  -0.06973,  -0.04379,   0.07038,   0.00292,   0.06260,  -0.05416,   0.04703,   0.00033,   0.01330,   0.05222,   0.04444,   0.03406,   0.03665,   0.04444,  -0.03860,  -0.03081,   0.07298,  -0.08790,  -0.00227,   0.07557,   0.05222,  -0.06714,  -0.05157,  -0.01265,  -0.07233,   0.04444,  -0.03341,   0.04963,  -0.02822,  -0.03341,  -0.04119,  -0.04119,  -0.05157,  -0.04897,   0.02108,  -0.02043,   0.03146,   0.02887,  -0.03600,  -0.04897,  -0.01265,  -0.01784,   0.04444,   0.00552,   0.00552,  -0.04379,   0.02887,  -0.01784,  -0.01784,  -0.08530,  -0.02822,  -0.01005,  -0.08530,  -0.00746
   0.00811,   0.02368,  -0.01005,   0.03406,   0.02887,  -0.07752,   0.02887,  -0.00227,  -0.02822,  -0.00486,  -0.03860,  -0.04897,   0.07557,  -0.04379,   0.10152,   0.00292,  -0.08530,   0.00292,   0.05741,  -0.03600,   0.03146,   0.03146,  -0.01524,  -0.02043,   0.04184,   0.01589,  -0.13720,   0.00811,   0.11450,  -0.01005,  -0.07492,   0.01849,   0.07298,   0.03146,   0.05222,   0.09374,  -0.02562,   0.01589,  -0.13720,  -0.05935,   0.06001,   0.03665,  -0.06973,   0.03146,   0.02627,   0.08855,  -0.03081,  -0.04638,   0.00292,  -0.02303,  -0.02822,  -0.02303,  -0.07233,  -0.04379,   0.02627,   0.02108,  -0.03341,   0.06520,   0.01849,  -0.04638,  -0.05416,  -0.06714,  -0.01524,  -0.03860
  -0.04638,  -0.03600,  -0.01005,  -0.04897,  -0.04119,  -0.09568,   0.01589,   0.00292,   0.09633,  -0.01005,   0.09633,   0.04184,  -0.07752,   0.00292,   0.02627,  -0.02303,  -0.06714,  -0.01005,   0.01330,  -0.04119,   0.02368,  -0.01784,   0.00811,   0.13266,  -0.04897,   0.03406,  -0.04379,  -0.02043,   0.03146,  -0.00486,  -0.02822,   0.00811,   0.01071,   0.02368,   0.04184,  -0.04379,  -0.04638,   0.07557,   0.06260,  -0.05935,   0.06260,  -0.05676,  -0.03341,   0.02627,   0.04703,   0.08595,   0.00552,   0.02108,  -0.03341,   0.02368,   0.01071,  -0.00746,  -0.06714,  -0.03860,   0.04444,   0.04184,  -0.04119,  -0.00486,   0.02887,   0.00033,   0.04444,  -0.07752,  -0.05935,   0.06001
  -0.05676,   0.02108,  -0.01784,   0.05741,   0.01330,  -0.01005,  -0.04379,  -0.00746,   0.00811,   0.04184,   0.09114,  -0.01524,   0.07298,  -0.04638,  -0.01524,   0.03925,   0.06260,   0.00811,   0.06001,   0.01849,  -0.05157,   0.06779,  -0.05676,   0.03146,   0.02887,  -0.03081,   0.00292,  -0.08790,  -0.02822,   0.09374,   0.10412,  -0.04897,  -0.00486,   0.02887,  -0.07233,  -0.03600,  -0.02562,   0.06001,  -0.03341,  -0.03860,   0.02627,   0.00292,  -0.02303,  -0.02822,  -0.02303,  -0.04638,  -0.00486,   0.03406,  -0.00746,   0.03925,  -0.00486,   0.03146,   0.01330,   0.05741,  -0.05157,  -0.02822,   0.05222,   0.00811,   0.00033,  -0.04379,  -0.06714,   0.04963,   0.00811,  -0.00227
